Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
40.2,440,1.19,37.4,1.1952547,37.60404
40.2,450,1.15,37.6,1.1954522,37.59212
40.2,460,1.17,37.1,1.195649,37.580204
40.2,470,1.15,39.7,1.1958464,37.56829
40.2,480,1.18,37.1,1.1960495,37.556374
40.2,490,1.17,37.4,1.196294,37.544456
40.2,500,1.15,37.7,1.1965381,37.532543
40.2,510,1.17,37.3,1.1967832,37.520626
40.2,520,1.16,37.3,1.1970273,37.50871
40.2,530,1.18,37.4,1.1972717,37.49679
40.2,540,1.16,37.3,1.1975162,37.48488
40.2,550,1.17,37.4,1.1977605,37.472965
40.2,560,1.17,37.3,1.1980051,37.46105
40.2,570,1.19,37.6,1.1982497,37.44913
40.2,580,1.14,37.1,1.1984941,37.437214
40.2,590,1.17,37.4,1.1987387,37.4253
40.2,600,1.19,37.8,1.1989827,37.41338
40.2,610,1.18,37.4,1.1992275,37.401463
40.2,620,1.17,39.7,1.1994717,37.389553
40.2,630,1.16,37.5,1.212033,37.377636
40.2,640,1.18,37.4,1.228667,37.36572
40.2,650,1.19,39.9,1.2453014,37.3538
40.2,660,1.17,37.3,1.249909,37.341892
40.2,670,1.16,37.1,1.2385122,37.32997
40.2,680,1.2,39.6,1.2283322,37.318058
40.2,690,1.18,37.2,1.2189037,37.30614
40.2,700,1.19,39.9,1.2094752,37.294224
40.2,710,1.16,37.6,1.2000469,37.282307
40.2,720,1.16,39.9,1.1906185,37.270393
40.2,730,1.17,37.6,1.1813067,37.25848
40.2,740,1.16,37.3,1.1869377,37.246563
40.2,750,1.17,37.3,1.199447,37.234646
40.2,760,1.14,37.1,1.2119564,37.22273
40.2,770,1.16,37.1,1.2244662,37.21081
40.2,780,1.17,37.4,1.236976,37.1989
40.2,790,1.17,37.1,1.2542412,37.186977
40.2,800,1.18,37.6,1.2944518,37.175064
45.2,10,0.1,45.1,0.29896083,42.466614
45.2,20,0.23,45.1,0.38790026,42.454697
45.2,30,0.36,41.5,0.4768401,42.442783
45.2,40,0.47,45.1,0.5657795,42.430866
